"icao","name","city","country","lat","lon","elev_ft","size","continent","runway_ft","paved"
"WBKD","Lahad Datu Airport","Lahad Datu","MY","5.03241","118.32376","45","medium_airport","AS","4498","1"
"WBKK","Kota Kinabalu International Airport","Kota Kinabalu","MY","5.932743","116.049324","10","large_airport","AS","12402","1"
"WBKL","Labuan Airport","Labuan","MY","5.301667","115.248333","101","medium_airport","AS","9006","1"
"WBKS","Sandakan Airport","Sandakan","MY","5.900899887084961","118.05899810791016","46","medium_airport","AS","8202","1"
"WBKW","Tawau Airport","Tawau","MY","4.31338","118.12152","57","medium_airport","AS","8800","1"
"WBMU","Mulu Airport","Mulu","MY","4.048329830169678","114.80500030517578","80","medium_airport","AS","4921","1"
"WBSB","Brunei International Airport","Bandar Seri Begawan","BN","4.9442","114.928001","73","large_airport","AS","12000","1"
"WBTM","Tanjung Manis Airport","Belawai","MY","2.17784","111.202003","15","small_airport","AS","4912","1"
"WI07","Waupun Airport","Waupun","US","43.619723","-88.767693","940","small_airport","NA","3400","1"
"WI10","Cedar Island Airport","Brule","US","46.44822","-91.613051","1229","small_airport","NA","3800","0"
"WI1B","Suparlan Batujajar Airport","Bandung","ID","-6.903611","107.475556","2150","small_airport","AS","5420","1"
"WI1C","Rumpin Airport","Rumpin","ID","-6.371861","106.621861","223","small_airport","AS","3360","1"
"WI1G","Gading Wonosari Airport","Gunung Kidul","ID","-7.916865","110.565354","702","small_airport","AS","3965","1"
"WI31","Minnesuing Airport","Lake Nebagamon","US","46.410753","-91.653787","1207","small_airport","NA","5300","1"
"WI37","Rainbow Airport","Ojibwa","US","45.80830001831055","-91.09629821777344","1321","small_airport","NA","3300","0"
"WI42","Pine Grove Airport","Rhinelander","US","45.65719985961914","-89.52989959716797","1630","small_airport","NA","3000","0"
"WI60","Deer Haven Ranch Airport","Cecil","US","44.832801818847656","-88.46320343017578","811","small_airport","NA","3000","0"
"WIBB","Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB","Pekanbaru","ID","0.458647","101.444321","102","medium_airport","AS","7360","1"
"WIBD","Pinang Kampai Airport","Dumai","ID","1.609026","101.433493","55","medium_airport","AS","5905","1"
"WIBJ","Japura Airport","Rengat-Sumatra Island","ID","-0.352808","102.334999","62","medium_airport","AS","4265","1"
"WICA","Kertajati International Airport","Kertajati","ID","-6.647384","108.165561","134","medium_airport","AS","9843","0"
"WICB","Budiarto Airport","Tangerang-Java Island","ID","-6.293171","106.57","151","small_airport","AS","5975","1"
"WICC","Husein Sastranegara International Airport","Bandung","ID","-6.90063","107.575996","2436","medium_airport","AS","7381","1"
"WICD","Cakrabhuwana  Airport","Cirebon-Java Island","ID","-6.757","108.538849","89","small_airport","AS","4131","1"
"WICM","Cibeureum Airport","Tasikmalaya-Java Island","ID","-7.3466","108.246002","1148","small_airport","AS","3590","1"
"WICN","Nusawiru Airport","Cijulang","ID","-7.719895","108.488995","16","small_airport","AS","4549","1"
"WIDD","Hang Nadim International Airport","Batam","ID","1.12103","104.119003","126","large_airport","AS","13218","1"
"WIDE","Tuanku Tambusai Airport","Pasir Pengarayan","ID","0.845431","100.370154","151","small_airport","AS","4240","1"
"WIDM","Matak Airport","Palmatak","ID","3.34812","106.258003","10","small_airport","AS","3905","1"
"WIDN","Raja Haji Fisabilillah International Airport","Tanjung Pinang-Bintan Island","ID","0.92397","104.53341","52","medium_airport","AS","7380","1"
"WIDS","Dabo Airport","Pasirkuning-Singkep Island","ID","-0.479611","104.579498","95","small_airport","AS","3839","1"
"WIHH","Halim Perdanakusuma International Airport","Jakarta","ID","-6.266989","106.890318","84","large_airport","AS","9843","1"
"WIHP","Pondok Cabe Air Base","Jakarta","ID","-6.3369598388671875","106.76499938964844","200","small_airport","AS","6516","1"
"WIII","Soekarno-Hatta International Airport","Jakarta","ID","-6.12557","106.655998","34","large_airport","AS","12008","1"
"WILL","Radin Inten II International Airport","Bandar Lampung","ID","-5.246803","105.182531","282","medium_airport","AS","9088","1"
"WILP","Muhammad Taufiq Kiemas Airport","Krui","ID","-5.211562","103.936501","118","small_airport","AS","4300","1"
"WIMA","Malikus Saleh Airport","Lhok Seumawe-Sumatra Island","ID","5.22668","96.950302","90","small_airport","AS","6070","1"
"WIMB","Binaka Airport","Gunungsitoli","ID","1.166275","97.705196","20","medium_airport","AS","4445","1"
"WIME","Aek Godang Airport","Padang Sidempuan","ID","1.4001","99.430496","922","medium_airport","AS","4580","1"
"WIMK","Soewondo Air Force Base","Medan","ID","3.558425","98.672275","114","medium_airport","AS","9514","1"
"WIMM","Kualanamu International Airport","Beringin","ID","3.637847","98.870566","23","large_airport","AS","12303","1"
"WIMN","Silangit Airport","Siborong-Borong","ID","2.25973","98.991898","4700","small_airport","AS","7875","1"
"WIMS","Dr. Ferdinand Lumban Tobing Airport","Sibolga (Pinangsori)","ID","1.557127","98.887145","33","medium_airport","AS","5655","1"
"WIMU","Alas Leuser Airport","Kutacane","ID","3.391456","97.863726","419","medium_airport","AS","5358","1"
"WIOD","H A S Hanandjoeddin International Airport","Tanjung Pandan","ID","-2.744109","107.754535","164","small_airport","AS","8202","1"
"WIOG","Nanga Pinoh Airport","Nanga Pinoh-Borneo Island","ID","-0.34864","111.746155","123","medium_airport","AS","3272","1"
"WIOK","Rahadi Osman Airport","Ketapang","ID","-1.817165","109.963469","46","medium_airport","AS","4585","1"
"WION","Ranai Airport","Ranai-Natuna Besar Island","ID","3.90871","108.388","7","medium_airport","AS","8410","1"
"WIOO","Supadio International Airport","Pontianak","ID","-0.152258","109.404493","10","large_airport","AS","7380","1"
"WIOP","Pangsuma Airport","Putussibau-Borneo Island","ID","0.834579","112.940217","297","medium_airport","AS","3294","1"
"WIOS","Tebelian Airport","Sintang","ID","-0.045214","111.458049","97","medium_airport","AS","0","0"
"WIPA","Sultan Thaha Airport","Jambi","ID","-1.638685","103.645063","82","small_airport","AS","8537","1"
"WIPB","Silampari Airport","Lubuk Linggau","ID","-3.288165","102.91449","371","small_airport","AS","4428","1"
"WIPD","Banding Agung Airport","Pasar Bandingagung","ID","-4.78702","103.932999","2100","small_airport","AS","3302","1"
"WIPI","Muara Bungo Airport","Muara Bungo","ID","-1.541635","102.181613","192","small_airport","AS","4430","1"
"WIPK","Depati Amir Airport","Pangkal Pinang","ID","-2.1622","106.139","109","medium_airport","AS","7382","1"
"WIPL","Fatmawati Soekarno Airport","Bengkulu","ID","-3.8637","102.338997","50","medium_airport","AS","7345","1"
"WIPO","Gatot Subrato Airport","Batu Raja-Sumatra Island","ID","-4.39177","104.401001","450","small_airport","AS","6890","1"
"WIPP","Sultan Mahmud Badaruddin II Airport","Palembang","ID","-2.897653","104.698147","49","medium_airport","AS","8202","1"
"WIPQ","Pendopo Airport","Talang Gudang-Sumatra Island","ID","-3.2860701084136963","103.87999725341797","184","medium_airport","AS","4265","1"
"WIPT","Minangkabau International Airport","Padang (Katapiang)","ID","-0.785964","100.280384","18","large_airport","AS","9843","1"
"WITA","Teuku Cut Ali Airport","Tapaktuan","ID","3.16904","97.288299","17","small_airport","AS","4170","1"
"WITC","Cut Nyak Dhien Airport","Kuala Pesisir","ID","4.040998","96.253312","10","medium_airport","AS","0","0"
"WITK","Rembele Airport","Takengon","ID","4.72113","96.851943","4648","medium_airport","AS","3837","1"
"WITL","Lhok Sukon Airport","Lhok Sukon-Sumatra Island","ID","5.06951","97.259201","28","medium_airport","AS","3675","1"
"WITN","Maimun Saleh Airport","Sabang","ID","5.874668","95.33967","393","small_airport","AS","6050","1"
"WITT","Sultan Iskandar Muda International Airport","Banda Aceh","ID","5.525087","95.41997","65","large_airport","AS","9843","1"
"WMAP","Kluang Airport","Kluang","MY","2.04138994217","103.306999207","150","medium_airport","AS","4101","0"
"WMBT","Tioman Airport","Tioman Island","MY","2.81818","104.160004","15","medium_airport","AS","3255","1"
"WMGK","Gong Kedak Airport","","MY","5.79957","102.484001","20","small_airport","AS","6600","1"
"WMKA","Sultan Abdul Halim Airport","Alor Satar","MY","6.189670085906982","100.39800262451172","15","medium_airport","AS","9005","1"
"WMKB","RMAF Butterworth Air Base","Butterworth","MY","5.46592","100.390999","11","medium_airport","AS","8000","1"
"WMKC","Sultan Ismail Petra Airport","Kota Baharu","MY","6.1668500900268555","102.29299926757812","16","medium_airport","AS","7874","1"
"WMKD","Kuantan Airport","Kuantan","MY","3.7753899097442627","103.20899963378906","58","medium_airport","AS","9200","1"
"WMKE","Kerteh Airport","Kerteh","MY","4.53722","103.427002","18","medium_airport","AS","4446","1"
"WMKF","Simpang Airport","Kuala Lumpur","MY","3.1122500896453857","101.7030029296875","111","small_airport","AS","6205","1"
"WMKI","Sultan Azlan Shah Airport","Ipoh","MY","4.56733","101.091643","130","large_airport","AS","5900","1"
"WMKJ","Senai International Airport","Johor Bahru","MY","1.64131","103.669998","135","large_airport","AS","12467","1"
"WMKK","Kuala Lumpur International Airport","Sepang","MY","2.74558","101.709999","69","large_airport","AS","13530","1"
"WMKL","Langkawi International Airport","Langkawi","MY","6.32973","99.728699","29","large_airport","AS","12500","1"
"WMKM","Malacca International Airport","Malacca","MY","2.265613","102.252778","35","medium_airport","AS","7005","1"
"WMKN","Sultan Mahmud Airport","Kuala Terengganu","MY","5.3826398849487305","103.10299682617188","21","medium_airport","AS","11417","1"
"WMKP","Penang International Airport","Penang","MY","5.296303","100.276185","11","large_airport","AS","10997","1"
"WMSA","Sultan Abdul Aziz Shah International Airport","Subang","MY","3.13058","101.549004","90","large_airport","AS","12401","1"
"WN49","Blue Heron Field","Sequim","US","48.121799","-123.087997","20","small_airport","NA","3000","0"
"WN53","Frontier Airpark","Lake Stevens","US","48.11079","-122.062958","480","small_airport","NA","3800","1"
"WN54","Ellerport Airport","Newman Lake","US","47.736263","-117.070913","2146","small_airport","NA","3800","0"
"WN86","St Croix Valley Airport","Osceola","US","45.26390075683594","-92.62159729003906","1085","small_airport","NA","3800","0"
"WN90","Taylorport Airport","Bruce","US","45.373133","-91.294713","1250","small_airport","NA","4500","0"
"WN92","Sky Meadows Airpark","Spokane","US","47.608637","-117.180455","2350","small_airport","NA","3100","0"
"WPAS","Mathilda Batlayeri Airport","Saumlaki-Yamdena Island","ID","-7.848354","131.337068","446","small_airport","AS","6562","1"
"WPDB","Commander in Chief of FALINTIL, Kay Rala Xanana Gusm?o, International Airport","Suai","TL","-9.301856","125.286302","96","medium_airport","AS","4921","1"
"WPDL","Presidente Nicolau Lobato International Airport","Dili","TL","-8.546562","125.524507","154","large_airport","AS","6065","1"
"WPEC","Baucau Airport","Baucau","TL","-8.486479","126.399981","1771","medium_airport","AS","8233","1"
"WPOC","Oecusse Route of the Sandalwood International Airport","Oecussi-Ambeno","TL","-9.198419","124.337873","","large_airport","AS","7218","1"
"WRLC","LNG Badak Airport","Bontang-Borneo Island","ID","0.121656","117.476558","49","small_airport","AS","3350","1"
"WRLF","Nunukan Airport","Nunukan-Nunukan Island","ID","4.134001","117.669546","59","small_airport","AS","3609","1"
"WS13","Cloud Dancer Private Airport","Chetek","US","45.3119010925293","-91.5896987915039","1050","small_airport","NA","10000","0"
"WS20","Young Tactical Landing Site Airport","Fort Mc Coy","US","43.95299912","-90.66259766","912","small_airport","NA","5726","0"
"WS51","Leeward Farm Airport","Soldiers Grove","US","43.35279846191406","-90.68099975585938","1055","small_airport","NA","3791","1"
"WS91","Sky Hollow Airport","Boscobel","US","43.20859909057617","-90.6636962890625","707","small_airport","NA","3000","0"
"WSAC","Changi Air Base (East)","Singapore","SG","1.3441400528","104.009002686","22","medium_airport","AS","0","0"
"WSAG","Sembawang Air Base","Sembawang","SG","1.42526","103.813004","86","medium_airport","AS","6255","1"
"WSAP","Paya Lebar Air Base","Paya Lebar","SG","1.36042","103.910004","65","medium_airport","AS","12401","1"
"WSAT","Tengah Air Base","Western Water Catchment","SG","1.387561","103.708291","50","medium_airport","AS","8999","1"
"WSSL","Seletar Airport","Seletar","SG","1.41555","103.86673","36","medium_airport","AS","6023","1"
"WSSS","Singapore Changi Airport","Singapore","SG","1.35019","103.994003","22","large_airport","AS","13123","1"
"WT18","Meise Field","Moses Lake","US","47.184606","-119.22311","1250","small_airport","NA","3634","1"
"WT32","Hart Airport","Hartline","US","47.638926","-119.163173","1814","small_airport","NA","3067","1"
"WV00","Deer Creek Farm Airport","Arbovale","US","38.47079849243164","-79.80059814453125","2650","small_airport","NA","3300","0"
"WV30","Rainelle Airport","Rainelle","US","37.948699951171875","-80.71649932861328","3446","small_airport","NA","3300","0"
"WV52","Green Bank Observatory Airport","Green Bank","US","38.430791","-79.825523","2710","small_airport","NA","3500","1"
"WV62","Windwood Fly-In Resort Airport","Davis","US","39.055099487300005","-79.43139648440001","3210","small_airport","NA","3000","1"
"WY00","Red Reflet Ranch Airport","Ten Sleep","US","43.967719","-107.379654","4619","small_airport","NA","5000","1"
"WY05","Skyview Airpark","Cheyenne","US","41.217201232910156","-104.58399963378906","5838","small_airport","NA","3900","0"
"WY07","Hardy Ranch Airport","Douglas","US","43.325199127197266","-105.6760025024414","5077","small_airport","NA","4000","0"
"WY09","Sherwin Field Number 1 Airport","Newcastle","US","43.507019","-104.881755","4190","small_airport","NA","3300","0"
"WY11","A Bar A Ranch Airstrip","Encampment","US","41.15557","-106.555966","7880","small_airport","NA","5704","1"
"WY13","Little Buffalo Ranch Airport","Gillette","US","43.78609848022461","-105.66400146484375","4919","small_airport","NA","4700","0"
"WY14","Ipy Ranch Airport","Hulett","US","44.63750076293945","-104.68900299072266","3960","small_airport","NA","3000","0"
"WY16","Robbins Airport","Medicine Bow","US","42.259998","-105.859001","7240","small_airport","NA","3400","0"
"WY17","Ellis Ranch Airport","Medicine Bow","US","42.021912","-106.42653","6530","small_airport","NA","3100","0"
"WY18","Iberlin Ranch Number 2 Airport","Linch","US","43.560055","-106.00987","5020","small_airport","NA","5000","0"
"WY27","Wagonhound Airport","Douglas","US","42.586700439453125","-105.53800201416016","5470","small_airport","NA","3100","0"
"WY29","Vowers Ranch Airport","Chugwater","US","41.619276","-104.785517","5550","small_airport","NA","4000","0"
"WY30","Kinky Creek Divide Airport","Dubois","US","43.3754997253418","-110.11000061035156","8803","small_airport","NA","3450","0"
"WY33","Antelope Run Ranch Airport","Daniel","US","42.816898345947266","-110.27799987792969","7470","small_airport","NA","7500","1"
"WY34","Bridger Creek Airport","Lysite","US","43.34049987792969","-107.68699645996094","5350","small_airport","NA","3200","0"
"WY38","Orchard Ranch Airport","Ten Sleep","US","43.623600006103516","-107.40799713134766","5277","small_airport","NA","3300","0"
"WY39","Star Valley Ranch Airport","Thayne","US","42.969398498535156","-110.96600341796875","6210","small_airport","NA","5400","0"
"WY42","Yu Ranch Airport","Meeteetse","US","44.307498931884766","-108.73699951171875","5170","small_airport","NA","5000","0"
"WY59","Two Bar Ranch Airport","Wheatland","US","41.933365","-105.090824","5110","small_airport","NA","4800","0"
"WY60","Heiner Airport","Bedford","US","42.862061","-110.898958","6440","small_airport","NA","3500","0"
"WY66","Chamberlain Brothers Ranch Airport","Douglas","US","42.752201080322266","-105.62000274658203","5237","small_airport","NA","3600","0"
"XA05","Fairview Field","Sudan","US","34.10156","-102.627074","3819","small_airport","NA","3960","1"
"XA08","Los Cuernos Ranch Airport","Cotulla","US","28.157362","-99.095463","340","small_airport","NA","4740","1"
"XA09","Menard Airport","Bellevue","US","33.58190155029297","-98.06109619140625","1055","small_airport","NA","3000","0"
"XA31","Lewis Ranch Airport","Leakey","US","29.8169002532959","-99.78780364990234","1730","small_airport","NA","3150","0"
"XA32","Wolfe Field","Buckholts","US","30.911500930786133","-97.17130279541016","500","small_airport","NA","3000","0"
"XA34","Allison Farm Airport","Decatur","US","33.24169921875","-97.4280014038086","850","small_airport","NA","3000","0"
"XA41","Lone Star Flying Service Airport","Harper","US","30.354999542236328","-99.24749755859375","2220","small_airport","NA","3700","0"
"XA65","TXAeroSport Aerodrome","Dorchester","US","33.53611","-96.680331","855","small_airport","NA","3200","0"
"XA66","El Jardin Ranch Airport","Encinal","US","28.075000762939453","-99.2863998413086","482","small_airport","NA","6302","1"
"XA68","Akroville Airport","Slidell","US","33.3918","-97.355301","895","small_airport","NA","3100","0"
"XA77","Benny White Flying Airport","Lamesa","US","32.751188","-101.780391","2943","small_airport","NA","4150","0"
"XA85","Cougar Landing Airport","Waco","US","31.63330078","-97.3167038","595","small_airport","NA","3800","0"
"XA89","Faith Ranch Airport","Carrizo Springs","US","28.20870018","-100.0189972","773","small_airport","NA","5305","1"
"XA91","Wildwood Airport","Village Mills","US","30.533333","-94.438056","118","small_airport","NA","3200","0"
"XA92","Herd Ranch Airport","Menard","US","30.868402","-100.103002","2185","small_airport","NA","3000","0"
"XA93","Tortuga Ranch Airport","Brundage","US","28.618546","-99.653755","550","small_airport","NA","4700","1"
"XRMU","Khankala Air Base","Grozny","RU","43.2981","45.7841","548","medium_airport","EU","8210","1"
"XRWL","Lebyazhye Air Base","Kamyshin","RU","50.201698","45.208302","381","medium_airport","AS","8202","1"
"XS09","Estates Airpark","New Waverly","US","30.537500381469727","-95.4364013671875","325","small_airport","NA","3800","0"
"XS11","Idlewild Airport","Medina","US","29.777899","-99.361407","1660","small_airport","NA","3200","1"
"XS12","Liberty Hill Air Ranch Airport","Liberty Hill","US","30.678058","-98.017294","1161","small_airport","NA","3000","1"
"XS14","Weese International Airport","Greenville","US","32.969398498535156","-96.07060241699219","487","small_airport","NA","5300","0"
"XS15","Womack Ranch Airport","Menard","US","30.779108","-99.894421","2200","small_airport","NA","3000","0"
"XS18","Tom J Moore Farm Airport","Millican","US","30.384700775146484","-96.22470092773438","198","small_airport","NA","4000","0"
"XS20","Dos Arroyos Ranch Airport","Mountain Home","US","30.15410041809082","-99.29779815673828","2058","small_airport","NA","3700","1"
"XS40","Jay Kay Ranch Airport","Pearsall","US","28.80030059814453","-99.00029754638672","666","small_airport","NA","3000","1"
"XS44","Rancho del Cielo Airport","Fort Davis","US","31.015301","-104.211998","4408","small_airport","NA","6280","1"
"XS50","4G Ranch Airport","Concepcion","US","27.380468","-98.308134","272","small_airport","NA","3515","0"
"XS51","Seeligson Ranch Airport","Premont","US","27.408325","-98.143125","172","small_airport","NA","3230","0"
"XS56","Flying W Airport","Raymondville","US","26.450571","-97.791011","30","small_airport","NA","3000","0"
"XS59","Mellon Ranch Airport","Refugio","US","28.280799865722656","-97.2114028930664","38","small_airport","NA","4650","1"
"XS61","Deep Creek Ranch Airport","Richland Springs","US","31.114900588989258","-99.00340270996094","1388","small_airport","NA","4200","0"
"XS67","San Jose Island Airport","Rockport","US","27.944499969482422","-96.98500061035156","10","small_airport","NA","4901","1"
"XS70","Glover Airport","Mount Pleasant","US","33.13460159301758","-95.01799774169922","400","small_airport","NA","3300","0"
"XS71","San Christoval Ranch Airport","Pawnee","US","28.74810028076172","-98.04499816894531","385","small_airport","NA","3955","1"
"XS72","F R Duke Farm Airport","Romayor.","US","30.481744","-94.83055","85","small_airport","NA","3600","0"
"XS75","West Ranch Airport","Round Mountain","US","30.454399","-98.489197","1470","small_airport","NA","5561","1"
"XS90","Fentress Airpark","Fentress","US","29.769042","-97.775037","460","small_airport","NA","3200","0"
"XS91","Pickle Plantation Airport","Poynor","US","32.08649826049805","-95.59929656982422","580","small_airport","NA","3200","1"
"XS93","Diamond O Ranch Airport","Santa Elena","US","26.720645","-98.560439","420","small_airport","NA","4259","1"
"XS94","Corralitos Airport","San Ygnacio","US","27.110988","-99.423323","360","small_airport","NA","5418","1"
"YAAL","Yarralin Airport","","AU","-16.44309","130.87884","","small_airport","OC","3116","0"
"YABA","Albany Airport","Albany","AU","-34.943333","117.808889","233","medium_airport","OC","5906","1"
"YABG","Abbieglassie Airstrip","Abbieglassie","AU","-27.248368","147.577989","869","small_airport","OC","3603","0"
"YABS","Albion Downs Airport","","AU","-27.283300399780273","120.38300323486328","","small_airport","OC","6233","0"
"YABU","Amburla Airport","Burt Plain","AU","-23.339897","133.172332","","small_airport","OC","3280","0"
"YACI","Arcadia Airport","","AU","-25.210916","148.668365","","small_airport","OC","3280","0"
"YACS","Acacia Downs Airport","","AU","-31.41670036315918","141.89999389648438","","small_airport","OC","4179","0"
"YADA","Adavale Airfield","Adavale","AU","-25.894945","144.569827","814","small_airport","OC","4483","0"
"YADD","Arubiddy Airport","","AU","-31.813752","125.919725","","small_airport","OC","3280","0"
"YADM","Yandan Mine Airport","","AU","-21.274992","146.989697","","small_airport","OC","3937","0"
"YADO","Andado Airport","Ghan","AU","-25.407772","135.290794","549","small_airport","OC","3051","0"
"YADS","Alton Downs Airport","","AU","-26.488959","139.259906","","small_airport","OC","3772","0"
"YAGD","Augustus Downs Airport","","AU","-18.5087","139.882084","46","small_airport","OC","5498","0"
"YAHD","Ashburton Downs Airport","","AU","-23.380787","117.025573","","small_airport","OC","3956","0"
"YAKG","Arckaringa Airport","","AU","-27.946699142456055","134.7449951171875","","small_airport","OC","3280","0"
"YALA","Marla Airport","Marla","AU","-27.334298","133.627696","328","small_airport","OC","5413","0"
"YALC","Alcoota Station Airport","Alcoota","AU","-22.801963","134.4036","1994","small_airport","OC","3999","0"
"YALG","Adels Grove Airport","","AU","-18.694729","138.527727","","small_airport","OC","3707","0"
"YALN","Allandy Airport","Packsaddle","AU","-30.38835","142.625198","","small_airport","OC","3608","0"
"YALP","Alpurrurulam Airport","Alpurrurulam","AU","-20.984932","137.832949","651","small_airport","OC","4152","1"
"YALX","Alexandria Homestead Airport","","AU","-19.060199737548828","136.7100067138672","","small_airport","OC","3280","0"
"YALY","Alderley Airport","","AU","-22.483299255371094","139.63299560546875","","small_airport","OC","3280","0"
"YAMB","RAAF Base Amberley","","AU","-27.635381","152.711223","91","medium_airport","OC","9997","1"
"YAMC","Aramac Airport","","AU","-22.95788","145.249504","232","small_airport","OC","3937","0"
"YAMJ","Ampilatwatja Airport","Ampilatwatja","AU","-21.654955","135.23097","1290","small_airport","OC","3937","0"
"YAMK","Andamooka Airport","Andamooka","AU","-30.438299","137.136993","76","small_airport","OC","3280","0"
"YAML","Armraynald Airport","","AU","-17.954826","139.759794","","small_airport","OC","4002","0"
"YAMM","Ammaroo Airport","","AU","-21.738300323486328","135.24200439453125","","small_airport","OC","3608","0"
"YAMN","El Alamein Landing","Port Augusta","AU","-32.537548","137.693283","175","small_airport","OC","3218","0"
"YAND","Answer Downs Airport","","AU","-21.66670036315918","140.98300170898438","","small_airport","OC","3280","0"
"YANG","West Angelas Airport","","AU","-23.1355555556","118.707222222","2340","small_airport","OC","5906","0"
"YANL","Anthony Lagoon Airport","","AU","-18.018079031","135.535068512","","small_airport","OC","4297","0"
"YANN","Anningie Airport","","AU","-21.83169937133789","133.125","","small_airport","OC","3444","0"
"YANW","Annitowa Airport","","AU","-21.200017","136.451139","901","small_airport","OC","3205","0"
"YAOR","Ardmore Airport","","AU","-21.649999618530273","139.18299865722656","","small_airport","OC","3280","0"
"YAPA","Anna Plains Airport","Eighty Mile Beach","AU","-19.26808","121.51128","66","small_airport","OC","5905","0"
"YARA","Ararat Airport","Ararat","AU","-37.309978","142.988688","1008","medium_airport","OC","4068","1"
"YARD","Argadargada Airport","","AU","-21.676700592041016","136.67799377441406","","small_airport","OC","3205","0"
"YARG","Argyle Airport","","AU","-16.636944","128.451389","522","small_airport","OC","7546","1"
"YARM","Armidale Airport","Armidale","AU","-30.528099060099997","151.617004395","3556","medium_airport","OC","5702","1"
"YARN","Areyonga Airport","Mereenie","AU","-24.091565","132.271228","","small_airport","OC","3215","0"
"YARP","Arapunya Airport","","AU","-22.316699981689453","135.6999969482422","","small_airport","OC","3280","0"
"YARS","Ardrossan Airport","","AU","-34.447189","137.888292","92","small_airport","OC","3211","0"
"YARY","Arrabury Airport","Tanbar","AU","-26.69639","141.048718","334","small_airport","OC","3379","0"
"YASF","Ashford Airport","","AU","-29.317096","151.056207","","small_airport","OC","3280","0"
"YATL","Atula Airport","Anatye","AU","-23.255344","136.388955","915","small_airport","OC","3116","0"
"YATN","Atherton Airport","Atherton","AU","-17.256402","145.511482","2450","small_airport","OC","3815","0"
"YATR","Amphitheatre Airport","","AU","-37.18330001831055","143.39999389648438","","small_airport","OC","3599","0"
"YAUG","Tallinup-Augusta Airport","Augusta","AU","-34.328604","115.157029","103","small_airport","OC","3887","0"
"YAUR","Aurukun Airport","Aurukun","AU","-13.354019","141.720028","31","small_airport","OC","4140","0"
"YAUS","Austral Downs Airport","","AU","-20.5","137.75","","small_airport","OC","3937","0"
"YAUV","Auvergne Airport","Auvergne Station","AU","-15.690555","130.008818","","small_airport","OC","3789","0"
"YAVD","Avon Downs Airport","","AU","-20.033300399780273","137.51699829101562","","small_airport","OC","3569","0"
"YAWT","Agnes Water private Airport","Agnes Water","AU","-24.20224","151.8925","60","small_airport","OC","3280","0"
"YAYE","Ayers Rock Connellan Airport","Yulara","AU","-25.185913","130.97703","1626","medium_airport","OC","8527","1"
"YAYR","Ayr Airport","Ayr","AU","-19.595832","147.324495","41","small_airport","OC","4796","1"
"YBAD","Baradine Airport","","AU","-30.955246","149.091984","998","small_airport","OC","4855","0"
"YBAF","Brisbane Archerfield Airport","Brisbane","AU","-27.572351","153.004167","63","small_airport","OC","4859","1"
"YBAL","Balladonia Airport","","AU","-32.346793","123.614945","","small_airport","OC","4429","0"
"YBAN","Mount Barnett Airport","Wunaamin Miliwundi Ranges","AU","-16.741453","125.905608","1339","small_airport","OC","4593","0"
"YBAR","Barcaldine Airport","Barcaldine","AU","-23.566268","145.302086","878","medium_airport","OC","5591","1"
"YBAS","Alice Springs Airport","Alice Springs","AU","-23.806588","133.903427","1789","medium_airport","OC","7999","1"
"YBAW","Barkly Downs Airport","","AU","-20.4958333333","138.474722222","810","small_airport","OC","4796","0"
"YBBA","Barraba Airport","","AU","-30.393709","150.597678","","small_airport","OC","3937","0"
"YBBC","Bamboo Creek Airport","Bamboo Creek Gold Mine","AU","-20.944599151611328","120.16500091552734","","small_airport","OC","4593","0"
"YBBE","Big Bell Airport","Big Bell","AU","-27.328351","117.671771","1404","small_airport","OC","4921","0"
"YBBL","Billabalong Airport","","AU","-27.417679","115.834423","","small_airport","OC","3608","0"
"YBBN","Brisbane International Airport","Brisbane","AU","-27.384199142456055","153.11700439453125","13","large_airport","OC","11680","1"
"YBBO","Bon Bon Airport","Bon Bon","AU","-30.403091","135.482042","","small_airport","OC","4921","0"
"YBBT","Boort Airport","Wedderburn","AU","-36.138637","143.722994","298","small_airport","OC","3608","0"
"YBCB","Bencubbin Airport","","AU","-30.821446","117.867165","","small_airport","OC","3182","0"
"YBCG","Gold Coast Airport","Gold Coast","AU","-28.165962","153.506641","21","large_airport","OC","8176","1"
"YBCK","Blackall Airport","Blackall","AU","-24.431678","145.429716","928","medium_airport","OC","5538","1"
"YBCL","Boolcarrol Station Airport","","AU","-30.035418","149.373278","","small_airport","OC","4921","0"
"YBCR","Batchelor Airport","","AU","-13.05663","131.028804","","small_airport","OC","5249","0"
"YBCS","Cairns International Airport","Cairns","AU","-16.878921","145.74948","10","large_airport","OC","10489","1"
"YBCV","Charleville Airport","Charleville","AU","-26.4132995605","146.261993408","1003","medium_airport","OC","5000","1"
"YBDF","Bedford Downs Airport","","AU","-17.286699295","127.462997437","1750","small_airport","OC","4002","0"
"YBDG","Bendigo Airport","","AU","-36.739399","144.330002","705","small_airport","OC","5249","1"
"YBDS","Birthday Siding Airport","Tarcoola","AU","-30.288867","134.528275","","small_airport","OC","4101","0"
"YBDV","Birdsville Airport","","AU","-25.897499084472656","139.34800720214844","159","medium_airport","OC","5682","1"
"YBDX","Barradale Airport","","AU","-22.863300323486328","114.96299743652344","","small_airport","OC","3444","0"
"YBEC","Beacon Airport","","AU","-30.474864","117.879932","","small_airport","OC","3937","0"
